SPLog,DWT,Yas,Engines RPM,BACI,BACI-1,BACI-2,BACI-3,BPNI,BPNI-1,BPNI-2,BPNI-3,BSIS,BSIS-1,BSIS-2,BSIS-3,BHSI,BHSI-1,BHSI-2,BHSI-3,LIBOR,Japan,"China, People's Republic Of",Caterpillar,UK P&I,FEI,Total HP Main Eng,Philippines,"Korea, South",Others Country Build,MAN-B&W,Wartsila,Mitsubishi,Japan P&I Club,Gard,West of England,North of England,Britannia P&I,London P&I Club,Skuld,Steamship Mutual,Others,Unknown,Nippon Kaiji Kyokai (IACS),Lloyd's Register ,Bureau Veritas (IACS),Det Norske Veritas (IACS),American Bureau of Shipping (IACS) ,Others Class,With Two Classes,Disclassed,Panama,Marshall Islands,Liberia,Malta,"Hong Kong, China",Singapore,Others Flag,With two flags
6.81954393554187,"51,008",18,127,"2,978","3,269","4,467","3,657","1,543","1,766","2,260","1,891","1,091","1,248","1,336",982,591,688,665,516,0.0197742,1,0,0,0,1.69207818,12871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7.14301480025409,"51,029",11,107,"2,199","2,419","1,621","1,172",980,782,425,735,766,678,830,857,448,429,472,459,0.0031102,1,0,0,0,1.691381838,11400,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.74036268949424,"51,029",20,107,"2,210","1,439","1,890","2,006","2,576","2,140","1,633","1,325","1,871","1,878","1,165","1,039","1,167","1,070",701,677,0.0018962,1,0,0,0,1.691381838,11400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.49831055378960,"52,434",5,116,"4,592","4,190","3,735","2,373","2,659","2,606","2,084","1,553","2,042","1,927","1,965",,,,,,0.041674,1,0,0,0,1.702820961,10601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.43933269383026,"52,434",6,116,"3,410","4,141","2,896","3,071","2,327","2,318","1,905","2,321","1,766","1,598","1,453","1,824",,,,,0.0491667,1,0,0,1,1.702820961,10601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.61172330800734,"52,434",7,116,"6,045","5,972","6,036","5,616","3,923","4,258","4,211","3,722","2,808","2,989","2,786","2,798","1,393","1,535","1,388","1,339",0.0536001,1,0,0,1,1.702820961,10601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.77815125038364,"52,434",18,116,"1,755","2,596","2,000","2,732","1,463","1,524","1,695","1,571",944,"1,073","1,194","1,132",626,671,629,562,0.0264918,1,0,0,0,1.702820961,10601,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.45178643552429,"52,413",5,116,"3,410","4,141","2,896","3,071","2,327","2,318","1,905","2,321","1,766","1,598","1,453","1,824",,,,,0.0491667,1,0,0,0,1.70350322,10605,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.94448267215017,"52,413",17,116,"2,173","1,010","1,560","1,613","1,276","1,495","1,513","1,411","1,045","1,080",973,884,603,652,557,558,0.0234943,1,0,0,0,1.70350322,10605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.34242268082221,"52,413",10,116,"1,749","2,036","1,874","1,564","1,511","1,604","1,830","1,450","1,259","1,308","1,450","1,390",676,712,776,797,0.0024991,1,0,0,0,1.70350322,10605,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.45484486000851,"52,402",5,116,"3,410","4,141","2,896","3,071","2,327","2,318","1,905","2,321","1,766","1,598","1,453","1,824",,,,,0.0491667,1,0,0,1,1.703860812,10606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.81291335664286,"52,402",18,116,"2,978","3,269","4,467","3,657","1,543","1,766","2,260","1,891","1,091","1,248","1,336",982,591,688,665,516,0.0197742,1,0,0,0,1.703860812,10606,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.73479982958885,"52,403",6,116,"14,002","10,715","8,930","8,643","9,410","7,620","7,384","6,426","5,588","5,004","4,705","4,039","2,777","2,495","2,348","1,947",0.055079,1,0,0,0,1.442995324,10601,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.89486965674525,"52,403",14,116,565,475,521,679,658,598,540,508,625,650,515,585,343,392,308,340,0.0027596,1,0,0,0,1.442995324,10601,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.93449845124357,"52,403",17,116,"2,173","1,010","1,560","1,613","1,276","1,495","1,513","1,411","1,045","1,080",973,884,603,652,557,558,0.0234943,1,0,0,0,1.442995324,10601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.50514997831991,"52,394",5,127,"3,645","2,975","3,040","3,410","3,038","2,335","2,172","2,327","2,227","2,013","1,904","1,766","1,076",,,,0.0538024,1,0,0,0,1.704120974,11665,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.34242268082221,"52,394",7,127,"1,337",838,"1,265","4,318",558,622,677,"2,382",421,622,583,"2,729",281,315,329,"1,361",0.0182935,1,0,0,0,1.704120974,11665,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.58883172559421,"50,244",6,127,"5,120","5,182","4,583","3,645","3,881","3,709","2,960","3,038","2,855","2,673","2,332","2,227","1,470","1,261","1,107","1,076",0.0538366,1,0,0,0,1.777042319,10999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.61172330800734,"50,244",7,127,"6,045","5,972","6,036","5,616","3,923","4,258","4,211","3,722","2,808","2,989","2,786","2,798","1,393","1,535","1,388","1,339",0.0536001,1,0,0,0,1.777042319,10999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6.47712125471966,"50,244",16,127,270,174,211,470,501,354,287,462,476,339,304,450,272,214,219,270,0.00632,1,0,0,0,1.777042319,10999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.89209460269048,"50,244",17,127,"3,219","2,738","2,293","1,225","1,492","1,308","1,189","1,095","1,060","1,021",853,783,679,616,486,496,0.0136079,1,0,0,0,1.777042319,10999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.68124123737559,"50,362",18,127,-328,-20,"1,950","3,131",905,574,"1,117","1,225",606,524,718,816,324,332,487,505,0.0167893,0,1,0,0,1.891070554,11665,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.79588001734407,"50,220",17,127,"1,276",150,459,"1,116","1,188","1,102",813,574,768,813,749,472,384,464,388,328,0.0258954,0,1,0,0,1.896417667,11665,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.69019608002851,"50,220",18,127,204,-328,-20,"1,950",757,905,574,"1,117",568,606,524,718,375,324,332,487,0.0110236,0,1,0,0,1.896417667,11665,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.91907809237607,"52,063",17,127,"1,401","2,173","1,010","1,560","1,160","1,276","1,495","1,513","1,063","1,045","1,080",973,583,603,652,557,0.0233561,1,0,0,0,1.829285582,11869,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.47712125471966,"52,055",5,127,"3,040","3,410","4,141","2,896","2,172","2,327","2,318","1,905","1,904","1,766","1,598","1,453",,,,,0.0506769,1,0,0,0,1.829566713,11869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.84509804001426,"52,055",6,127,"14,078","14,002","10,715","8,930","11,515","9,410","7,620","7,384","6,949","5,588","5,004","4,705","3,198","2,777","2,495","2,348",0.0514652,1,0,0,0,1.829566713,11869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.79934054945358,"52,055",18,127,459,"1,116","1,905","1,755",813,574,"1,421","1,463",749,472,975,944,388,328,596,626,0.0267668,1,0,0,0,1.829566713,11869,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.26717172840301,"51,536",12,127,"1,395","1,600","2,573","2,084",872,871,942,"1,099",830,919,"1,090","1,103",485,513,642,669,0.0022609,0,0,0,0,2.021240815,12871,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.81954393554187,"51,536",15,127,"1,511","1,779","2,597","1,021",829,"1,187","1,374",995,698,861,881,825,455,559,540,444,0.0118585,0,0,0,0,2.021240815,12871,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.26717172840301,"51,514",12,127,"1,395","1,600","2,573","2,084",872,871,942,"1,099",830,919,"1,090","1,103",485,513,642,669,0.0022609,0,0,0,0,2.022104024,12871,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.52048353274079,"53,733",3,127,"4,190","3,735","2,373","2,987","2,606","2,084","1,553","2,406","1,927","1,965",,,,,,,0.0390572,0,1,0,0,1.772432122,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.77815125038364,"53,733",13,127,"1,229","1,936","1,071","2,209",675,712,974,"1,023",629,703,925,899,349,398,480,423,0.0032136,0,1,0,0,1.772432122,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.76342799356294,"53,806",5,127,"13,603","15,357","14,078","14,002","8,277","9,967","11,515","9,410","5,817","5,988","6,949","5,588","2,969","2,934","3,198","2,777",0.0497941,0,1,0,0,1.770027418,12870,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.47712125471966,"53,806",14,127,996,854,"1,117",270,662,574,667,501,619,580,582,476,342,351,367,272,0.0065162,0,1,0,0,1.770027418,12870,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6.72427586960079,"53,806",19,127,"1,439","1,890","2,006","1,522","2,140","1,633","1,325","1,427","1,878","1,165","1,039","1,022","1,070",701,677,654,0.0019037,0,1,0,0,1.770027418,12870,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.96731391828708,"52,301",17,127,"1,613","2,830","3,848","3,219","1,411","1,395","1,433","1,492",884,914,941,"1,060",558,625,623,679,0.0173397,1,0,0,0,1.707151188,11641,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.72835378202123,"52,342",20,127,"1,439","1,890","2,006","1,522","2,140","1,633","1,325","1,427","1,878","1,165","1,039","1,022","1,070",701,677,654,0.0019037,1,0,0,0,1.70581396,11665,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.49831055378960,"52,407",9,116,"3,370","3,516","1,922","2,711","2,462","2,950","2,632","2,748","1,847","2,066","1,760","2,066","1,039","1,077","1,010","1,155",0.0029137,0,0,0,1,1.703698252,10605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.13353890837022,"52,262",12,103,"1,468","1,235","2,199","2,419",677,699,980,782,684,732,766,678,455,447,448,429,0.0030261,0,0,0,0,1.634393377,10400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6.91907809237607,"52,262",17,103,"2,173","1,010","1,560","1,613","1,276","1,495","1,513","1,411","1,045","1,080",973,884,603,652,557,558,0.0234943,0,0,0,0,1.634393377,10400,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.67209785793572,"52,262",20,103,"1,890","2,006","1,522","1,875","1,633","1,325","1,427","1,289","1,165","1,039","1,022",949,701,677,654,591,0.0022293,0,0,0,0,1.634393377,10400,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.73239375982297,"52,180",6,103,"8,643","8,359","9,127","7,810","6,426","5,601","5,826","5,003","4,039","4,077","4,005","3,482","1,947","1,989","1,997","1,775",0.0536,0,0,0,0,1.636961799,10400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6.91381385238372,"52,180",17,103,"2,170","1,401","2,173","1,010","1,336","1,160","1,276","1,495","1,042","1,063","1,045","1,080",581,583,603,652,0.0233026,0,0,0,0,1.636961799,10400,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.59659709562646,"52,224",6,103,"6,045","5,972","6,036","5,616","3,923","4,258","4,211","3,722","2,808","2,989","2,786","2,798","1,393","1,535","1,388","1,339",0.0536001,0,0,0,0,1.635582618,10400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6.67209785793572,"52,224",19,103,"2,206","4,320",46,895,"1,227","1,257",754,711,870,683,500,410,474,401,271,238,0.0026776,0,0,0,0,1.635582618,10400,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.32221929473392,"52,224",8,103,"6,125","2,348","2,066","2,963","2,900","1,523","1,374","1,542","1,831","1,427","1,288","1,529",864,693,688,628,0.0081503,0,0,0,0,1.635582618,10400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7.33243845991560,"50,169",8,127,"1,981","1,337",838,"1,265",795,558,622,677,512,421,622,583,300,281,315,329,0.0121081,1,0,0,0,1.779698903,10999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.62324929039790,"50,175",15,127,"2,008",978,768,996,726,660,692,662,679,721,671,619,421,432,399,342,0.0084968,1,0,0,0,1.779486084,10999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.50514997831991,"50,296",4,127,"4,190","3,735","2,373","2,987","2,606","2,084","1,553","2,406","1,927","1,965",,,,,,,0.0390572,1,0,0,0,1.775205072,12871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.34242268082221,"50,296",10,127,"2,036","1,874","1,564","1,768","1,604","1,830","1,450","1,968","1,308","1,450","1,390","1,523",712,776,797,790,0.0024782,1,0,0,0,1.775205072,12871,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.83250891270624,"50,296",18,127,"1,116","1,905","1,755","2,596",574,"1,421","1,463","1,524",472,975,944,"1,073",328,596,626,671,0.0277418,1,0,0,0,1.775205072,12871,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.83250891270624,"50,346",16,127,"1,511","1,779","2,597","1,021",829,"1,187","1,374",995,698,861,881,825,455,559,540,444,0.0118585,1,0,0,0,1.773442067,10999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.92941892571429,"52,292",17,116,"2,170","1,401","2,173","1,010","1,336","1,160","1,276","1,495","1,042","1,063","1,045","1,080",581,583,603,652,0.0233026,0,0,0,0,1.707445007,10605,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.82282164530310,"52,380",18,116,"1,276",150,459,"1,116","1,188","1,102",813,574,768,813,749,472,384,464,388,328,0.0258954,0,0,0,0,1.704576447,10605,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.83250891270624,"50,296",19,127,"1,116","1,905","1,755","2,596",574,"1,421","1,463","1,524",472,975,944,"1,073",328,596,626,671,0.0277418,1,0,0,0,1.804791823,12889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.64345267648619,"50,296",19,127,"1,522","1,875","3,091","2,218","1,427","1,289","1,374","1,617","1,022",949,995,958,654,591,591,570,0.0022,1,0,0,0,1.804791823,12889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.26717172840301,"51,557",12,127,"1,395","1,600","2,573","2,084",872,871,942,"1,099",830,919,"1,090","1,103",485,513,642,669,0.0022609,0,0,0,0,2.020417531,13054,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.79588001734407,"51,557",17,127,"1,276",150,459,"1,116","1,188","1,102",813,574,768,813,749,472,384,464,388,328,0.0258954,0,0,0,0,2.020417531,13054,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.26717172840301,"51,535",12,127,"1,395","1,600","2,573","2,084",872,871,942,"1,099",830,919,"1,090","1,103",485,513,642,669,0.0022609,0,0,0,0,2.021280036,12871,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.73239375982297,"51,535",18,127,"1,522","1,875","3,091","2,218","1,427","1,289","1,374","1,617","1,022",949,995,958,654,591,591,570,0.0022,0,0,0,0,2.021280036,12871,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.19033169817029,"50,341",12,127,"3,089","2,245","3,853","2,243","1,665","1,667","1,795",907,"1,475","1,269","1,079",939,764,665,597,531,0.0023825,1,0,0,0,1.785442331,10999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.92685670894969,"50,341",17,127,"1,401","2,173","1,010","1,560","1,160","1,276","1,495","1,513","1,063","1,045","1,080",973,583,603,652,557,0.0233561,1,0,0,0,1.785442331,10999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.96848294855393,"50,341",17,127,"1,613","2,830","3,848","3,219","1,411","1,395","1,433","1,492",884,914,941,"1,060",558,625,623,679,0.0173397,1,0,0,0,1.785442331,10999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.15533603746506,"50,296",12,127,"1,496","1,412","1,531","1,447","1,725","1,051",832,724,"1,101","1,030",712,655,596,565,415,406,0.0046681,1,0,0,0,1.775205072,12871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.67209785793572,"50,296",16,127,"1,534","2,008",978,768,905,726,660,692,722,679,721,671,435,421,432,399,0.0087868,1,0,0,1,1.775205072,12871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.52179164963912,"50,236",6,127,"5,182","4,583","3,645","2,975","3,709","2,960","3,038","2,335","2,673","2,332","2,227","2,013","1,261","1,107","1,076",,0.054218,1,0,0,0,1.77732531,10999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.53147891704226,"50,236",16,127,768,996,854,"1,117",692,662,574,667,671,619,580,582,399,342,351,367,0.0069631,1,0,0,0,1.77732531,10999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.51851393987789,"50,296",15,127,"1,117",270,174,211,667,501,354,287,582,476,339,304,367,272,214,219,0.0063275,1,0,0,0,1.775205072,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.51851393987789,"50,296",15,127,"1,117",270,174,211,667,501,354,287,582,476,339,304,367,272,214,219,0.0063275,1,0,0,0,1.775205072,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.92941892571429,"50,296",17,127,"1,401","2,173","1,010","1,560","1,160","1,276","1,495","1,513","1,063","1,045","1,080",973,583,603,652,557,0.0233561,1,0,0,0,1.775205072,12889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.16731733474818,"51,029",13,107,"2,084","1,524","4,078","3,089","1,099","1,337","1,825","1,665","1,103",996,"1,453","1,475",669,684,801,764,0.002352,1,0,0,1,1.691381838,10400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.72427586960079,"51,029",16,107,"1,167","1,385","2,263","1,534",951,852,"1,465",905,679,903,912,722,402,597,537,435,0.0102569,1,0,0,0,1.691381838,10400,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6.69897000433602,"50,992",18,127,"2,206","4,320",46,895,"1,227","1,257",754,711,870,683,500,410,474,401,271,238,0.0026776,1,0,0,1,1.937745603,10400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.13672056715641,"50,992",11,127,"1,468","1,235","2,199","2,419",677,699,980,782,684,732,766,678,455,447,448,429,0.0030261,1,0,0,0,1.937745603,10400,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.84509804001426,"50,992",15,127,"1,086","1,511","1,779","2,597","1,091",829,"1,187","1,374",754,698,861,881,467,455,559,540,0.0126241,1,0,0,1,1.937745603,10400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7.52827377716704,"50,992",3,127,"4,592","4,190","3,735","2,373","2,659","2,606","2,084","1,553","2,042","1,927","1,965",,,,,,0.041674,1,0,0,0,1.937745603,12870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.55630250076729,"50,992",5,127,"6,917","6,045","5,972","6,036","4,640","3,923","4,258","4,211","2,944","2,808","2,989","2,786","1,482","1,393","1,535","1,388",0.0535941,1,0,0,0,1.937745603,12870,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.74036268949424,"50,992",13,127,470,"1,007","1,229","1,936",462,453,675,712,450,469,629,703,270,285,349,398,0.0053324,1,0,0,0,1.937745603,12870,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.43136376415899,"50,913",15,127,"1,117",270,174,211,667,501,354,287,582,476,339,304,367,272,214,219,0.0063275,1,0,0,0,1.695235476,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.81954393554187,"50,913",18,127,"3,131","2,978","3,269","4,467","1,225","1,543","1,766","2,260",816,"1,091","1,248","1,336",505,591,688,665,0.0190481,1,0,0,0,1.695235476,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.64345267648619,"50,077",15,127,978,768,996,854,660,692,662,574,721,671,619,580,432,399,342,351,0.0081022,1,0,0,0,1.782968514,10999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.50514997831991,"52,027",15,116,174,211,470,"1,007",354,287,462,453,339,304,450,469,214,219,270,285,0.0062272,0,0,0,0,1.716141893,10605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.74036268949424,"52,027",18,116,"4,467","3,657","2,488","1,620","2,260","1,891","1,286","1,335","1,336",982,787,752,665,516,442,398,0.0216479,0,0,0,0,1.716141893,10605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7.05307844348342,"52,015",20,127,"2,261","1,643","1,559","1,955","1,535","1,568","1,745","2,082","1,062","1,172","1,437","1,663",663,744,883,"1,009",0.047405,0,0,0,0,1.687928848,11665,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.82282164530310,"50,170",7,127,"18,749","14,173","11,993","10,743","9,912","8,972","7,867","7,435","6,405","5,444","4,827","5,021","3,304","2,789","2,417","2,334",0.0269238,1,0,0,0,1.77966343,10999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.32221929473392,"50,170",15,127,174,211,470,"1,007",354,287,462,453,339,304,450,469,214,219,270,285,0.0062272,1,0,0,0,1.77966343,10999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.83569057149243,"50,149",7,127,"13,978","18,749","14,173","11,993","9,627","9,912","8,972","7,867","5,843","6,405","5,444","4,827","2,713","3,304","2,789","2,417",0.0276539,1,0,0,0,1.632041279,10999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
